rep,disparity,auc_mask,r2_within,r2_loso,r2_loso_mask,mask_gain,r2_pooled,r2_pooled_mask,mask_gain_pooled,inflation,censor_rate
39,0.050000000000000003,0.56117592592592591,0.47691226576779788,0.45536075775682361,0.45509777765541659,-0.00026298010140701766,0.46537607823755323,0.46537607823755323,0,0.010015320480729617,0.065805555555555562
40,0.050000000000000003,0.55351550925925919,0.25041212349798125,0.28186554965764177,0.28205562624073299,0.00019007658309122544,0.29473993989840286,0.29473993989840286,0,0.012874390240761091,0.066416666666666666
41,0.050000000000000003,0.57043391203703708,0.24623988515196071,0.32051738344576541,0.32092029578767534,0.00040291234190992231,0.31965620055627719,0.31965620055627719,0,-0.00086118288948822119,0.066930555555555549
42,0.050000000000000003,0.56902581018518517,0.23233057839743287,0.29528291504239179,0.29501302515242878,-0.00026988988996301533,0.26675509142594722,0.26675509142594722,0,-0.02852782361644457,0.065444444444444444
43,0.050000000000000003,0.57879872685185185,0.0036784417207945674,0.23066749572170164,0.23047707154349739,-0.0001904241782042515,0.21716847925084992,0.21716847925084992,0,-0.013499016470851721,0.067638888888888887
44,0.050000000000000003,0.54977569444444452,0.28294413634267079,0.40756548743075505,0.40757779553256623,1.2308101811187022e-05,0.39637246855357922,0.39637246855357922,0,-0.011193018877175831,0.065902777777777782
45,0.050000000000000003,0.57157534722222225,0.39285166734083188,0.42307002133299032,0.42256492422209158,-0.00050509711089874454,0.43246129351743445,0.43246129351743445,0,0.0093912721844441327,0.066972222222222225
46,0.050000000000000003,0.55136087962962976,0.36618475033532527,0.3917148201479238,0.3917148201479238,0,0.39449939057737782,0.39449939057737782,0,0.0027845704294540141,0.065236111111111106
47,0.050000000000000003,0.55248564814814805,0.17457974441851598,0.29620720184682936,0.29657605554079003,0.00036885369396066903,0.27283832816663833,0.27283832816663833,0,-0.023368873680191027,0.066319444444444445
48,0.050000000000000003,0.55334641203703716,0.23925753135674477,0.2228018084574318,0.22260714032730256,-0.00019466813012924966,0.23098862232976891,0.23098862232976891,0,0.0081868138723371064,0.065333333333333327
49,0.050000000000000003,0.56360347222222229,0.27372852629924271,0.38078181764323582,0.38087532952732261,9.3511884086794339e-05,0.36934839176042555,0.36934839176042555,0,-0.011433425882810266,0.066416666666666666
50,0.050000000000000003,0.56116724537037044,0.20354238282521453,0.21238261540095738,0.21235844981239882,-2.4165588558555662e-05,0.21206777650386233,0.21206777650386233,0,-0.00031483889709504886,0.065944444444444444
51,0.050000000000000003,0.56815069444444444,0.33027261338868319,0.40712171820050835,0.40744503066227056,0.00032331246176220407,0.43708732506599546,0.43708732506599546,0,0.029965606865487104,0.066083333333333327
52,0.050000000000000003,0.57552777777777775,0.23920814079052366,0.36995007197204677,0.36976586261563282,-0.00018420935641394465,0.35912432709492603,0.35912432709492603,0,-0.010825744877120735,0.067208333333333328
53,0.050000000000000003,0.56712060185185187,0.20501907816457199,0.36850417213078723,0.36863316494624609,0.00012899281545886154,0.31148248134917456,0.31148248134917456,0,-0.057021690781612677,0.065472222222222223
54,0.050000000000000003,0.56553622685185179,0.17150421320704368,0.32337035722217056,0.32346595347077134,9.5596248600782197e-05,0.30647484890579235,0.30647484890579235,0,-0.016895508316378205,0.066666666666666666
55,0.050000000000000003,0.56874537037037032,0.35600494852131248,0.33900102753692318,0.33882710931477522,-0.00017391822214796182,0.35296780832099084,0.35296780832099084,0,0.013966780784067656,0.065611111111111106
56,0.050000000000000003,0.57038321759259258,0.21610649392199122,0.33517740395759321,0.33520539668964999,2.7992732056780767e-05,0.30697920834406733,0.30697920834406733,0,-0.028198195613525878,0.066597222222222224
57,0.050000000000000003,0.57772291666666664,0.34513496494431284,0.35438558386067653,0.35473083243832459,0.00034524857764806072,0.3780787796867181,0.3780787796867181,0,0.023693195826041569,0.066708333333333328
