rep,disparity,auc_mask,r2_within,r2_loso,r2_loso_mask,mask_gain,r2_pooled,r2_pooled_mask,mask_gain_pooled,inflation,censor_rate
72,0.15,0.6969890046296298,0.2733011445546394,0.29647667297052704,0.28083101176393954,-0.015645661206587502,0.26241061092374807,0.2678724983723183,0.005461887448570235,-0.03406606204677898,0.09859722222222222
73,0.15,0.7051438657407408,0.267431973899912,0.31966890252639524,0.31955026684355425,-0.00011863568284098402,0.3392007311385472,0.3409659950361291,0.0017652638975819146,0.01953182861215197,0.09847222222222222
74,0.15,0.6696104166666667,0.19746609064895304,0.32912533280254186,0.3295378501720301,0.00041251736948821893,0.3580619343697957,0.36014281107182866,0.002080876702032941,0.02893660156725386,0.09734722222222222
75,0.15,0.6906782407407407,0.34155724988814273,0.49081489919612675,0.49029916316715216,-0.0005157360289745894,0.47840988130352347,0.4768093458030874,-0.00160053550043604,-0.012405017892603287,0.09719444444444444
76,0.15,0.684083101851852,0.2340154465580625,0.2893303826986112,0.2890965882995252,-0.00023379439908599586,0.29997162694062895,0.30809920971239846,0.008127582771769504,0.010641244242017733,0.0974861111111111
77,0.15,0.6875587962962962,0.143087316583565,0.2589473654252912,0.2525095285135215,-0.00643783691176969,0.27560771477334567,0.27812052766145723,0.0025128128881115597,0.016660349348054493,0.09966666666666667
78,0.15,0.7030693287037036,0.21463552295138744,0.2712360222105328,0.27266935848747975,0.0014333362769469726,0.2920038172937286,0.2950870248471207,0.0030832075533920866,0.020767795083195817,0.10320833333333333
79,0.15,0.7062270833333334,0.267775160703962,0.3102436418270528,0.3099131605024722,-0.0003304813245805782,0.3156560176366595,0.32691860019975705,0.011262582563097534,0.00541237580960674,0.1005
80,0.15,0.6946678240740741,0.3007212310568702,0.3383742443552956,0.33794652561290517,-0.00042771874239044827,0.3787843289114341,0.3794267836071813,0.0006424546957471966,0.04041008455613848,0.10015277777777777
81,0.15,0.7040594907407408,0.19085698759010894,0.3150670678686701,0.31527650753942305,0.00020943967075293113,0.3592224305640176,0.36407236019929445,0.004849929635276862,0.04415536269534748,0.09805555555555556
82,0.15,0.6965704861111112,0.09337946595645752,0.3181091728784632,0.31456218962107896,-0.0035469832573842286,0.37460670043683064,0.36590973464439547,-0.008696965792435174,0.056497527558367455,0.1
83,0.15,0.6894082175925925,0.3676786777905535,0.3525981615769923,0.3496019026692211,-0.002996258907771221,0.3786340108775391,0.3784304160903976,-0.00020359478714149226,0.02603584930054681,0.09513888888888888
84,0.15,0.6965759259259259,0.18279952520051113,0.28224719598547665,0.28422761947695996,0.0019804234914833074,0.2726399828608286,0.2768347388251202,0.004194755964291641,-0.009607213124648073,0.10408333333333333
85,0.15,0.6791457175925926,0.10892146040037365,0.2704617453834749,0.2701537538139436,-0.00030799156953131845,0.2225929481925628,0.24384039640817534,0.02124744821561253,-0.04786879719091208,0.09855555555555555
86,0.15,0.6877624999999999,0.2031568733122816,0.2554942552564907,0.25704505453933724,0.0015507992828465156,0.2930434666782682,0.3081080891965374,0.015064622518269233,0.03754921142177747,0.09820833333333333
87,0.15,0.6797421296296297,0.2696904935654896,0.21069220427078594,0.21069220427078594,0.0,0.27512293435826807,0.28019068962328797,0.005067755265019902,0.06443073008748212,0.10031944444444445
88,0.15,0.6800302083333333,0.3231702677287752,0.3309640602512758,0.3304326413163997,-0.0005314189348760712,0.3471916068373134,0.34457255653270513,-0.0026190503046082947,0.016227546586037644,0.09493055555555556
89,0.15,0.7041068287037038,0.12578041961222475,0.22081895757952164,0.22081895757952164,0.0,0.23667917163834973,0.22976825883155672,-0.0069109128067930126,0.015860214058828093,0.09916666666666667
90,0.15,0.6978643518518518,0.2174253416517239,0.36759867468410234,0.37169488991203026,0.004096215227927913,0.3773454343943,0.3636836068409057,-0.01366182755339429,0.009746759710197672,0.09927777777777778
91,0.15,0.6985312499999999,0.3019554172668204,0.27706838164751146,0.27788158624392945,0.0008132045964179824,0.3084093447609779,0.3108428923667925,0.002433547605814601,0.03134096311346646,0.10104166666666667
92,0.15,0.6921822916666667,0.08631254576103875,0.23630718101129156,0.23574817871945597,-0.0005590022918355864,0.2239307505324276,0.2318382350904612,0.007907484558033584,-0.012376430478863942,0.09733333333333333
93,0.15,0.6752092592592592,0.28163719302562207,0.41099776250162623,0.41126032173509575,0.00026255923346951704,0.4027316929705863,0.41730266289299445,0.014570969922408139,-0.008266069531039921,0.09469444444444444
94,0.15,0.6667633101851852,0.10745765235160931,0.271349770710828,0.271349770710828,0.0,0.2677734158880639,0.2717984176854711,0.004025001797407168,-0.003576354822764083,0.09268055555555556
95,0.15,0.697107986111111,0.2847527555451972,0.39689902372527486,0.3972355028981619,0.00033647917288703866,0.3787235580313938,0.3918740368432938,0.013150478811900013,-0.018175465693881065,0.10361111111111111
96,0.15,0.7014627314814815,0.3119051482014473,0.40510728043272215,0.40510728043272215,0.0,0.3714213880107775,0.37579770666827483,0.0043763186574973245,-0.03368589242194464,0.10026388888888889
97,0.15,0.678177662037037,0.3042451833994091,0.2947804781918951,0.2949037489564683,0.0001232707645731912,0.3716010464302273,0.35674054480977235,-0.014860501620454936,0.07682056823833217,0.0948611111111111
98,0.15,0.6927535879629629,0.29555597398090305,0.3563691552230822,0.3563691552230822,0.0,0.3759087782125887,0.385464939658414,0.009556161445825273,0.01953962298950651,0.0976111111111111
99,0.15,0.68739375,0.20607639930617272,0.32238181755859696,0.3219216396013972,-0.00046017795719976995,0.3181086949730838,0.3182616011368906,0.00015290616380680966,-0.004273122585513156,0.10019444444444445
0,0.2,0.7563921296296297,0.1946689079926225,0.3323438982221808,0.332368850985453,2.4952763272190204e-05,0.3132249513325701,0.32235023735738966,0.009125286024819546,-0.01911894688961069,0.11466666666666667
1,0.2,0.7254798611111112,0.3180367446456134,0.2719208998387077,0.25233500015720245,-0.01958589968150526,0.25774231864350416,0.27270185432611316,0.014959535682608993,-0.014178581195203543,0.11448611111111111
2,0.2,0.7350672453703705,0.2817922885676907,0.2597137569121012,0.2774452613432493,0.017731504431148126,0.2970741352868447,0.3081240135459151,0.011049878259070445,0.037360378374743486,0.11504166666666667
3,0.2,0.7488511574074074,0.2223921136364212,0.2888988907171386,0.2758062152389872,-0.013092675478151405,0.2882073297951373,0.2817795401445363,-0.006427789650600979,-0.0006915609220012886,0.11793055555555555
4,0.2,0.7288843749999999,0.15298710413204886,0.23303113445868429,0.23306854500968377,3.741055099948376e-05,0.23533757378967202,0.23972611965593182,0.004388545866259808,0.0023064393309877307,0.11069444444444444
5,0.2,0.7504295138888889,0.251534030263711,0.2811922565235634,0.27128126145798725,-0.009910995065576134,0.2772698367520745,0.27988349086263864,0.002613654110564134,-0.003922419771488883,0.12045833333333333
6,0.2,0.710801388888889,0.2575998386951118,0.3531662320559541,0.37345595243460517,0.020289720378651066,0.3286401293437211,0.31988718490795887,-0.008752944435762244,-0.02452610271223299,0.10922222222222222
7,0.2,0.7475107638888888,0.2674534104529671,0.3634334594809645,0.36374165756149024,0.0003081980805257345,0.38196198281283944,0.37412024394673216,-0.007841738866107284,0.018528523331874935,0.11688888888888889
8,0.2,0.7364123842592593,0.15242040985071903,0.2643755655530199,0.2770197842562413,0.01264421870322141,0.28869483468261026,0.26708734031937076,-0.0216074943632395,0.02431926912959037,0.11965277777777777
9,0.2,0.7322244212962964,0.1833573904537934,0.37370252579476626,0.3594905810813829,-0.014211944713383384,0.33791125858545457,0.3371311761371003,-0.0007800824483542579,-0.035791267209311695,0.11452777777777778
10,0.2,0.7331412037037036,0.3996572838281548,0.4525503519240345,0.44921714923056955,-0.0033332026934649317,0.44108119782763855,0.4468140778307149,0.005732880003076368,-0.011469154096395928,0.11715277777777777
11,0.2,0.7499408564814815,0.3961753870248641,0.4055332889715596,0.4025515327685685,-0.002981756202991126,0.43549869652409157,0.4182085599769457,-0.01729013654714584,0.029965407552531964,0.11320833333333333
12,0.2,0.7365895833333335,0.3456548843183478,0.2637337647090193,0.2617857374739092,-0.0019480272351101169,0.3472147035585217,0.35511054134747544,0.007895837788953752,0.08348093884950236,0.11129166666666666
13,0.2,0.7371962962962962,0.12276077469350621,0.2909145732864937,0.2880149297621347,-0.002899643524359008,0.29106630735139327,0.2925815563143609,0.0015152489629676191,0.00015173406489954466,0.1126111111111111
14,0.2,0.7381268518518519,0.11368686468259404,0.11360925179900794,0.1055655818524468,-0.008043669946561138,0.22436882543791692,0.2271933657519667,0.0028245403140497727,0.11075957363890898,0.11644444444444445
15,0.2,0.7320949074074075,0.35421998479816286,0.4499115848180656,0.4572500271992981,0.007338442381232491,0.4581603849582634,0.45679287662171686,-0.0013675083365465301,0.008248800140197798,0.11438888888888889
16,0.2,0.7381653935185186,0.25744651048284295,0.3231295091012606,0.32973625985053767,0.006606750749277079,0.34495814265102664,0.33670777307828226,-0.008250369572744387,0.021828633549766052,0.11627777777777777
17,0.2,0.743877199074074,0.28032421329200263,0.30979700346816297,0.30646587980574647,-0.003331123662416502,0.29230557868793006,0.29212101569555493,-0.00018456299237512575,-0.01749142478023291,0.11659722222222223
18,0.2,0.7349162037037038,0.3348567443438498,0.3512855586068042,0.3547851747833015,0.0034996161764973,0.39122495076361075,0.3866053175616744,-0.004619633201936368,0.03993939215680653,0.11231944444444444
19,0.2,0.7364436342592592,0.21784565964464364,0.31137348458406067,0.3101195804303394,-0.0012539041537212858,0.3420012921661544,0.3642470694911475,0.02224577732499311,0.030627807582093713,0.11669444444444445
20,0.2,0.7218835648148149,0.23715026163175523,0.2573670903102864,0.24938136038955871,-0.007985729920727658,0.27283635626546754,0.2665570667661713,-0.006279289499296237,0.015469265955181166,0.11240277777777778
21,0.2,0.7344047453703704,0.3119281957077583,0.3402609957616691,0.3634704451836944,0.023209449422025297,0.3938755642035162,0.39445775554791196,0.0005821913443957438,0.05361456844184709,0.11333333333333333
22,0.2,0.7232128472222222,0.13046896959154586,0.3329378084652286,0.32152437343375095,-0.011413435031477626,0.34885801616081025,0.34589961315219686,-0.002958403008613386,0.015920207695581667,0.11018055555555556
23,0.2,0.7547375,0.12880922998907884,0.31038886668273313,0.32176358878494704,0.011374722102213908,0.31909762374545114,0.3068522647906663,-0.012245358954784846,0.008708757062718009,0.12051388888888889
24,0.2,0.7461895833333333,0.014532615924063741,0.19708193191486179,0.20102558918904745,0.0039436572741856635,0.2337332484494139,0.23217689394700547,-0.0015563545024084302,0.036651316534552114,0.11501388888888889
25,0.2,0.7315545138888889,0.3392392095157487,0.2965772176247625,0.2892384036283139,-0.007338813996448645,0.28005609261779607,0.26486644405449367,-0.015189648563302405,-0.016521125006966453,0.11588888888888889
26,0.2,0.7143215277777778,0.17101603312898606,0.2658908107107468,0.2635890649470153,-0.002301745763731544,0.2983710717986324,0.2749723950028282,-0.023398676795804207,0.0324802610878856,0.11190277777777778
27,0.2,0.7378443287037036,0.17688751415359438,0.30939389094410863,0.30995332675964815,0.0005594358155395218,0.31651573043424663,0.31702235508609244,0.0005066246518458106,0.0071218394901380044,0.11697222222222223
28,0.2,0.758979861111111,0.014040223827807008,0.20167631081421822,0.19811401065698142,-0.0035623001572367974,0.2008976378319266,0.20914753319253399,0.008249895360607384,-0.0007786729822916172,0.11918055555555555
29,0.2,0.738358912037037,0.21732084612759228,0.30743143159926545,0.30977305139032507,0.0023416197910596237,0.3009153617775798,0.28952786968618105,-0.011387492091398776,-0.006516069821685622,0.11822222222222223
30,0.2,0.7335653935185186,0.322241014374994,0.40172723903551655,0.40653987683914883,0.00481263780363228,0.39340999361053497,0.38608305544291255,-0.007326938167622421,-0.008317245424981579,0.114375
31,0.2,0.7580489583333333,0.3675600716744899,0.42210257986795197,0.42265886077088544,0.0005562809029334703,0.4698152737163167,0.4683819127724582,-0.001433360943858486,0.04771269384836474,0.11866666666666667
32,0.2,0.746113888888889,0.16647898972357722,0.26790084339044884,0.27143719900298025,0.0035363556125314055,0.2780645395803435,0.28353973121667264,0.005475191636329146,0.010163696189894655,0.1230138888888889
33,0.2,0.730421064814815,0.10084163926832523,0.2512097704404961,0.25174145279581084,0.0005316823553147554,0.22600846200186386,0.231859531774394,0.0058510697725301375,-0.02520130843863222,0.11320833333333333
34,0.2,0.7444636574074073,0.15447089628594524,0.2676808795095955,0.268831596178446,0.001150716668850471,0.31488377010316926,0.30206792268499405,-0.012815847418175208,0.04720289059357374,0.11451388888888889
35,0.2,0.7456358796296296,0.20521332824543304,0.3033849861080202,0.30021091427913227,-0.003174071828887959,0.30308951115756644,0.3216072201605248,0.01851770900295835,-0.000295474950453789,0.11561111111111111
36,0.2,0.7245809027777778,0.357174085775652,0.3593840046372684,0.36723248027399447,0.007848475636726082,0.39029624463640444,0.38660992848126485,-0.0036863161551395907,0.03091223999913606,0.108875
37,0.2,0.740013310185185,0.2535968569571788,0.36269584662574916,0.3615151923514833,-0.0011806542742658355,0.35314263867967033,0.34912643903582086,-0.004016199643849472,-0.009553207946078834,0.11930555555555555
38,0.2,0.7424693287037037,0.2782297184100634,0.2460881668156254,0.2460532330324262,-3.493378319918694e-05,0.25299039155318226,0.2559892328661312,0.002998841312948919,0.006902224737556861,0.117125
39,0.2,0.7370012731481482,0.10916106592393093,0.2041242714318896,0.20454138735648708,0.0004171159245974776,0.24035062060140433,0.24070450108510366,0.00035388048369933145,0.03622634916951473,0.11022222222222222
40,0.2,0.7410063657407407,0.2850370566719458,0.29672953423577675,0.2942349239676578,-0.002494610268118924,0.33047346141283906,0.3409361800984251,0.010462718685586014,0.033743927177062316,0.11994444444444445
41,0.2,0.738442361111111,0.4030303068214286,0.4067273916683234,0.4018204939384865,-0.004906897729836879,0.3772063582078071,0.3798310173700207,0.0026246591622135496,-0.029521033460516266,0.11279166666666667
42,0.2,0.7368820601851853,0.3579178591659875,0.3221390303041539,0.32236996450955147,0.00023093420539754828,0.36132242885058186,0.36799062105106495,0.006668192200483092,0.03918339854642794,0.11268055555555556
43,0.2,0.7415821759259259,0.19144180883099837,0.3285829992334506,0.3386330544159837,0.010050055182533102,0.31362106756416486,0.31805344905630095,0.004432381492136095,-0.014961931669285722,0.11519444444444445
44,0.2,0.7422195601851852,0.13433464527761285,0.1358616045919172,0.1324217898474671,-0.003439814744450098,0.1601959979977826,0.1643738747675082,0.004177876769725586,0.024334393405865407,0.11538888888888889
45,0.2,0.7142905092592593,0.27822643651631473,0.20739025106876263,0.2155425652644929,0.00815231419573026,0.2248849120949098,0.22426475293555348,-0.0006201591593563149,0.017494661026147162,0.11465277777777778
46,0.2,0.7427378472222221,0.3166064802638864,0.38253678889028986,0.3884017093593416,0.005864920469051738,0.3882718661317984,0.3770411380085794,-0.011230728123219014,0.005735077241508568,0.12144444444444444
47,0.2,0.7352460648148148,0.2308470059175648,0.2645793701488368,0.270506248663108,0.0059268785142712055,0.3066310441611364,0.30551064144920714,-0.0011204027119292581,0.04205167401229959,0.11226388888888889
48,0.2,0.7261862268518517,0.31929411852736334,0.3586118666624557,0.3585680332554585,-4.3833406997206836e-05,0.3720169444870399,0.3744587415102676,0.0024417970232276653,0.013405077824584222,0.11604166666666667
49,0.2,0.7499667824074073,0.05749751849634821,0.22072260632418406,0.21464926183164734,-0.006073344492536714,0.24531138149873333,0.2265507493658102,-0.018760632132923116,0.02458877517454927,0.11666666666666667
50,0.2,0.7638151620370369,0.17271855293061156,0.22685314695516223,0.21422485934801372,-0.012628287607148514,0.22772175001008055,0.2205525205102249,-0.007169229499855656,0.0008686030549183155,0.11940277777777777
51,0.2,0.7341034722222223,0.08627428836058237,0.23598038862774806,0.22632777326112974,-0.009652615366618322,0.2693160722149993,0.25651149081957403,-0.012804581395425285,0.03333568358725125,0.11908333333333333
52,0.2,0.7576880787037036,0.1835004315777452,0.3424349448828652,0.3419705648662319,-0.0004643800166332923,0.3583978927473299,0.36513817274064453,0.006740279993314613,0.015962947864464727,0.11826388888888889
53,0.2,0.7471390046296297,0.16530250503001798,0.3105516226470739,0.32254122023477005,0.011989597587696132,0.29315300647784803,0.3007172478921031,0.007564241414255046,-0.01739861616922589,0.11538888888888889
54,0.2,0.7286144675925926,0.07484264176686073,0.3171356781000402,0.31927258475607134,0.002136906656031168,0.29809734931715826,0.3052146943860008,0.00711734506884254,-0.01903832878288192,0.11330555555555556
55,0.2,0.7281519675925926,0.3966991421072512,0.42385332163827416,0.4311312703208612,0.007277948682587021,0.4002285190504188,0.4085245355333299,0.008296016482911117,-0.023624802587855376,0.11176388888888888
56,0.2,0.7530019675925926,0.13008362057710054,0.21414389706914216,0.23286943327587561,0.01872553620673345,0.22084235697708876,0.23355353834326142,0.012711181366172664,0.006698459907946597,0.11777777777777777
57,0.2,0.7250931712962964,0.2304150924411017,0.25454039627780645,0.2596620062539823,0.005121609976175834,0.24563687591407268,0.23843083854276836,-0.007206037371304319,-0.008903520363733763,0.11276388888888889
58,0.2,0.7495298611111112,0.19302924907067098,0.23029968933711342,0.2274417921024695,-0.0028578972346439135,0.25986813565942857,0.2592092481376884,-0.000658887521740148,0.029568446322315145,0.11326388888888889
59,0.2,0.7296179398148147,0.31410029507016246,0.3930560272156075,0.40359637137204074,0.010540344156433235,0.40339856930995954,0.4036966317634394,0.0002980624534798526,0.010342542094352036,0.11523611111111111
60,0.2,0.7513390046296298,0.2934809836800425,0.2953895530610412,0.2865345453976915,-0.008855007663349679,0.31633835825477374,0.30594298934386366,-0.010395368910910086,0.020948805193732545,0.11691666666666667
61,0.2,0.7512930555555556,0.1988903176624195,0.25939583121074494,0.24480507794162154,-0.014590753269123402,0.27198483301151344,0.2760229515177697,0.004038118506256239,0.012589001800768496,0.11861111111111111
62,0.2,0.7353062500000002,0.20169640662443167,0.24239766991480205,0.23982300988666727,-0.0025746600281347787,0.2625510811382964,0.25524141344071194,-0.007309667697584454,0.020153411223494344,0.11773611111111111
63,0.2,0.7446710648148147,0.2473233851328429,0.29215350551440256,0.2916059490521752,-0.0005475564622273721,0.30282934517152915,0.2995515163964425,-0.003277828775086644,0.010675839657126596,0.11361111111111111
64,0.2,0.7430484953703703,0.0663792382161712,0.2258334966205625,0.24772132038569483,0.02188782376513232,0.22492351958511303,0.21436348997345644,-0.010560029611656585,-0.0009099770354494829,0.11641666666666667
65,0.2,0.7295784722222222,0.21281198922733524,0.38155526485929403,0.37607285434020843,-0.005482410519085601,0.42038394531759116,0.425178942117431,0.004794996799839857,0.03882868045829713,0.11427777777777778
66,0.2,0.740527662037037,0.13122619611335629,0.2949850595859873,0.285795720761717,-0.00918933882427031,0.32959883568855963,0.32052616221876884,-0.009072673469790793,0.034613776102572325,0.11981944444444445
67,0.2,0.7469042824074075,0.2631170793031955,0.33016009398981316,0.3265127883457699,-0.0036473056440432527,0.3136240818119391,0.3189809043296953,0.005356822517756155,-0.016536012177874038,0.11966666666666667
68,0.2,0.7229229166666666,0.21491038464607093,0.4603633061731416,0.4503331493905889,-0.010030156782552702,0.3961803482660329,0.38723154215401256,-0.008948806112020313,-0.0641829579071087,0.11113888888888888
69,0.2,0.7483098379629629,0.22804296432903215,0.20353960502040502,0.20299623089408758,-0.0005433741263174419,0.1962942821985827,0.20134967917946822,0.005055396980885529,-0.007245322821822331,0.118
70,0.2,0.7453872685185186,0.32289869436183505,0.39886120747920206,0.41006178228286483,0.011200574803662766,0.37168729082062213,0.37437323909117237,0.0026859482705502424,-0.027173916658579933,0.12019444444444445
71,0.2,0.7489688657407406,0.33773536299208395,0.4331095821893798,0.42482701733071826,-0.008282564858661523,0.45755208358351884,0.4583977035146063,0.000845619931087449,0.02444250139413906,0.12318055555555556
72,0.2,0.7496505787037037,0.43037583089214826,0.3447630017291963,0.3482844164786052,0.0035214147494089243,0.3871976525851203,0.3772374416586092,-0.009960210926511115,0.04243465085592402,0.1165
73,0.2,0.7321820601851852,0.24501955127495634,0.3061959024897417,0.30447185155609524,-0.0017240509336464704,0.3176129553549274,0.3105786788873701,-0.007034276467557277,0.011417052865185684,0.11180555555555556
74,0.2,0.7526893518518518,0.2803368709242361,0.38409741278834886,0.3883353673768184,0.004237954588469539,0.43981900484084613,0.4183270991601227,-0.021491905680723455,0.05572159205249727,0.11794444444444445
75,0.2,0.7592923611111111,0.24293805682517722,0.3172657217402607,0.31403204689890507,-0.003233674841355616,0.31582473370041275,0.31807468658690075,0.0022499528864879936,-0.0014409880398479347,0.11805555555555555
76,0.2,0.7414630787037036,0.29397680792694847,0.3755824732466848,0.37958953964001185,0.004007066393327041,0.36342495208006853,0.36931910827457926,0.005894156194510725,-0.01215752116661628,0.11401388888888889
77,0.2,0.7560340277777778,0.38988780296655523,0.3001881723186287,0.30283306289528356,0.002644890576654846,0.3301823552312013,0.3380231416655982,0.007840786434396896,0.02999418291257261,0.12161111111111111
78,0.2,0.7194668981481481,0.22377713824736045,0.3279429016013631,0.32909531285117155,0.0011524112498084715,0.3053897683764084,0.2955002788351285,-0.009889489541279883,-0.02255313322495467,0.11579166666666667
79,0.2,0.734990625,0.3503044999597885,0.4491902602441795,0.4481065142333118,-0.0010837460108676922,0.43625858345270163,0.4307785609772725,-0.005480022475429114,-0.012931676791477886,0.11455555555555555
80,0.2,0.7403159722222222,0.10875936708760514,0.246703185348777,0.25204798826086083,0.005344802912083835,0.22273916343279188,0.22093439819649552,-0.0018047652362963573,-0.023964021915985123,0.11672222222222223
81,0.2,0.734111574074074,0.12762203432326225,0.30877685587472226,0.30966638970615734,0.0008895338314350854,0.34786724147041204,0.34036131461711194,-0.007505926853300093,0.03909038559568978,0.1106111111111111
82,0.2,0.7322408564814814,0.32810203598983667,0.3483788887251382,0.35439521738337654,0.006016328658238312,0.3353537074438421,0.33864686421579604,0.0032931567719539645,-0.01302518128129615,0.11093055555555556
83,0.2,0.7287978009259258,0.3170158901085024,0.3859056062095454,0.379384696344203,-0.0065209098653423725,0.3746182916062608,0.37033147355802976,-0.004286818048231056,-0.011287314603284582,0.11283333333333333
84,0.2,0.7386159722222222,0.3897058160396685,0.4478732037745078,0.4521330521668212,0.0042598483923134145,0.4816926203974201,0.4862930909482579,0.0046004705508377874,0.033819416622912324,0.1118611111111111
85,0.2,0.7267711805555556,0.3541708080580349,0.3891520664343333,0.3918235135028809,0.0026714470685476055,0.427105066545692,0.41230123705100774,-0.014803829494684284,0.037953000111358715,0.11290277777777778
86,0.2,0.7444003472222223,0.39468756291037355,0.38534487600418654,0.3841541461491731,-0.0011907298550134504,0.4366549688048471,0.44654675510198905,0.009891786297141936,0.05131009280066057,0.11508333333333333
87,0.2,0.7334991898148148,0.2515684539150319,0.3697021401509678,0.3700716515454302,0.0003695113944623962,0.3643041004835432,0.37752863064302844,0.013224530159485215,-0.005398039667424581,0.11505555555555555
88,0.2,0.7482652777777777,0.14852492327088074,0.1911932324045824,0.19433023521632076,0.003137002811738343,0.21718711268632052,0.219722243211542,0.002535130525221474,0.025993880281738102,0.11409722222222222
89,0.2,0.7371908564814814,0.2929784314367687,0.3323348265694642,0.336064747439763,0.003729920870298775,0.3519532235322803,0.3704171131652486,0.0184638896329683,0.019618396962816087,0.11275
90,0.2,0.7508765046296295,0.34982605721452,0.2799625427730924,0.2921477613498693,0.012185218576776902,0.3342921360876825,0.337691005478428,0.003398869390745518,0.054329593314590086,0.11654166666666667
91,0.2,0.7438958333333333,0.3424621079515223,0.4249786814982499,0.4125816903728412,-0.012396991125408707,0.41858772605896744,0.41664436371794167,-0.0019433623410257672,-0.006390955439282475,0.11525
92,0.2,0.7583163194444444,0.3013748326735055,0.4164094697253822,0.4200615384585761,0.003652068733193903,0.43778994506252633,0.43945622047978117,0.0016662754172548366,0.021380475337144156,0.12047222222222222
93,0.2,0.7102953703703703,0.2613559306752079,0.245116983162455,0.2522618561540514,0.007144872991596385,0.30406234148105027,0.31999986916426304,0.01593752768321277,0.058945358318595265,0.11502777777777778
94,0.2,0.7386396990740742,0.3421876313452361,0.4149600780309314,0.41475923340152054,-0.00020084462941083459,0.4124427463708792,0.3930856039969586,-0.01935714237392061,-0.002517331660052191,0.11293055555555556
95,0.2,0.7374100694444444,0.3010578703888074,0.3411122763237472,0.3479103165160977,0.00679804019235053,0.33125142348179937,0.3207229702550174,-0.010528453226781975,-0.00986085284194782,0.11095833333333334
96,0.2,0.7518467592592591,0.22841178212076585,0.2687164651610179,0.2856043309848868,0.01688786582386892,0.3259630642042012,0.3210331012604063,-0.0049299629437948855,0.0572465990431833,0.11504166666666667
97,0.2,0.7485158564814814,0.24758818969803098,0.1813039883974129,0.1831596608795113,0.0018556724820983916,0.19159360344008514,0.17360920629295007,-0.017984397147135067,0.010289615042672229,0.12165277777777778
98,0.2,0.740395949074074,0.3573992098604498,0.3350215702691014,0.33200953019476054,-0.0030120400743408604,0.37801609599181174,0.378077646333842,6.155034203025878e-05,0.04299452572271034,0.11459722222222223
99,0.2,0.7464416666666667,0.17963700566771001,0.3641425164556259,0.3478070157886233,-0.016335500667002623,0.3372048645698318,0.3428960410168833,0.005691176447051527,-0.02693765188579411,0.11636111111111111
0,0.25,0.7919827546296295,0.19405838372550654,0.15008004617742599,0.1518894307406452,0.0018093845632192185,0.17774644253074534,0.19060753687288678,0.012861094342141444,0.027666396353319356,0.14156944444444444
1,0.25,0.7822445601851852,0.32260567763023906,0.2888052362156027,0.3000967461004532,0.011291509884850504,0.35786052574767724,0.3624549647538613,0.004594439006184059,0.06905528953207452,0.13283333333333333
2,0.25,0.7633332175925925,0.28061513449752873,0.2949656680029934,0.3009077556244367,0.005942087621443326,0.3226857874360196,0.3100956633941022,-0.012590124041917394,0.027720119433026214,0.12602777777777777
3,0.25,0.7922780092592593,0.3803103691837363,0.40513587480911906,0.3986555912395773,-0.006480283569541778,0.4423416278723441,0.43761550313034925,-0.004726124741994853,0.037205753063225044,0.1313888888888889
4,0.25,0.7775511574074073,0.23314986146714922,0.24673688269489602,0.2433499295702557,-0.003386953124640324,0.2624864910593737,0.26430329636266825,0.001816805303294533,0.015749608364477696,0.13693055555555556
5,0.25,0.772598148148148,0.16381007772108813,0.30431059213068723,0.30989489021091854,0.005584298080231309,0.3150429720190363,0.32573053758269477,0.010687565563658463,0.010732379888349075,0.1291388888888889
6,0.25,0.7976263888888889,0.1666357547141737,0.27224906147909633,0.28337062593578743,0.011121564456691102,0.2313672392032744,0.24483613666257142,0.013468897459297025,-0.04088182227582193,0.13394444444444445
7,0.25,0.7972224537037036,0.1498076988856838,0.2265210987143268,0.2371458111026521,0.010624712388325297,0.2885728997224397,0.30240007463690466,0.013827174914464946,0.06205180100811292,0.133875
8,0.25,0.777047337962963,0.26856556924909725,0.322572937099998,0.32476386541937874,0.002190928319380725,0.32579463327097136,0.34775872129844065,0.021964088027469297,0.0032216961709733427,0.13872222222222222
9,0.25,0.788711111111111,0.23431964439602027,0.22359175253253993,0.23433937289725526,0.010747620364715327,0.31882241829591795,0.28042734860997,-0.03839506968594797,0.09523066576337802,0.13651388888888888
10,0.25,0.7679449074074074,0.3117154755322158,0.257417473441393,0.24904338983917418,-0.008374083602218807,0.2991421083710851,0.28163417928899115,-0.017507929082093976,0.04172463492969214,0.13115277777777778
11,0.25,0.7791997685185185,0.19427723583359602,0.3227871420423327,0.332587828399992,0.009800686357659294,0.33165453335754647,0.3374334696629253,0.005778936305378846,0.008867391315213746,0.13158333333333333
12,0.25,0.7695175925925927,0.32050868003011945,0.4449005321395707,0.44165089958050974,-0.0032496325590609665,0.4334006244647446,0.43815860327180467,0.0047579788070600815,-0.011499907674826115,0.13325
13,0.25,0.7756043981481482,0.4035207927812914,0.39310180098043446,0.3871577064601529,-0.005944094520281551,0.4194268328999555,0.4151001376417034,-0.004326695258252133,0.02632503191952107,0.13468055555555555
14,0.25,0.780082175925926,0.04409903183422981,0.2543389950100209,0.25051695961409004,-0.003822035395930845,0.30965697176368057,0.3133485539458569,0.003691582182176356,0.05531797675365968,0.137375
